-14.537954; -4.792823
-14.534953; -4.823457
-14.531953; -4.854686
-14.528953; -4.886522
-14.525953; -4.918980
-14.522952; -4.952073
-14.519952; -4.985815
-14.516952; -5.020220
-14.513951; -5.055305
-14.510951; -5.091084
-14.507951; -5.127574
-14.504950; -5.164792
-14.501950; -5.202754
-14.498950; -5.241478
-14.495950; -5.280984
-14.492949; -5.321289
-14.489949; -5.362414
-14.486949; -5.404379
-14.483948; -5.447206
-14.480948; -5.490915
-14.477948; -5.535530
-14.474947; -5.581074
-14.471947; -5.627571
-14.468947; -5.675046
-14.465947; -5.723527
-14.462946; -5.773039
-14.459946; -5.823610
-14.456946; -5.875271
-14.453945; -5.928050
-14.450945; -5.981980
-14.447945; -6.037094
-14.444944; -6.093424
-14.441944; -6.151007
-14.438944; -6.209878
-14.435944; -6.270077
-14.432943; -6.331643
-14.429943; -6.394616
-14.426943; -6.459041
-14.423942; -6.524962
-14.420942; -6.592426
-14.417942; -6.661482
-14.414941; -6.732180
-14.411941; -6.804574
-14.408941; -6.878719
-14.405941; -6.954673
-14.402940; -7.032496
-14.399940; -7.112253
-14.396940; -7.194009
-14.393939; -7.277834
-14.390939; -7.363800
-14.387939; -7.451984
-14.384938; -7.542466
-14.381938; -7.635328
-14.378938; -7.730660
-14.375938; -7.828554
-14.372937; -7.929107
-14.369937; -8.032420
-14.366937; -8.138602
-14.363936; -8.247766
-14.360936; -8.360030
-14.357936; -8.475521
-14.354935; -8.594372
-14.351935; -8.716721
-14.348935; -8.842718
-14.345935; -8.972520
-14.342934; -9.106291
-14.339934; -9.244207
-14.336934; -9.386455
-14.333933; -9.533231
-14.330933; -9.684746
-14.327933; -9.841222
-14.324932; -10.002897
-14.321932; -10.170023
-14.318932; -10.342870
-14.315932; -10.521724
-14.312931; -10.706893
-14.309931; -10.898705
-14.306931; -11.097511
-14.303930; -11.303689
-14.300930; -11.517642
-14.297930; -11.739806
-14.294929; -11.970648
-13.946895; 11.868516
-13.943894; 11.711303
-13.940894; 11.559092
-13.937894; 11.411659
-13.934893; 11.268793
-13.931893; 11.130293
-13.928893; 10.995973
-13.925893; 10.865656
-13.922892; 10.739174
-13.919892; 10.616369
-13.916892; 10.497093
-13.913891; 10.381203
-13.910891; 10.268567
-13.907891; 10.159058
-13.904890; 10.052555
-13.901890; 9.948945
-13.898890; 9.848119
-13.895890; 9.750044
-13.892889; 9.654483
-13.889889; 9.561413
-13.886889; 9.470745
-13.883888; 9.382396
-13.880888; 9.296285
-13.877888; 9.212335
-13.874887; 9.130473
-13.871887; 9.050630
-13.868887; 8.972739
-13.865887; 8.896736
-13.862886; 8.822561
-13.859886; 8.750155
-13.856886; 8.679464
-13.853885; 8.610432
-13.850885; 8.543011
-13.847885; 8.477150
-13.844884; 8.412802
-13.841884; 8.349924
-13.838884; 8.288471
-13.835884; 8.228403
-13.832883; 8.169680
-13.829883; 8.112263
-13.826883; 8.056116
-13.823882; 8.001203
-13.820882; 7.947492
-13.817882; 7.894949
-13.814881; 7.843542
-13.811881; 7.793243
-13.808881; 7.744021
-13.805881; 7.695849
-13.802880; 7.648701
-13.799880; 7.602549
-13.796880; 7.557369
-13.793879; 7.513137
-13.790879; 7.469829
-13.787879; 7.427424
-13.784878; 7.385899
-13.781878; 7.345233
-13.778878; 7.305407
-13.775878; 7.266401
-13.772877; 7.228197
-13.769877; 7.190775
-13.766877; 7.154118
-13.763876; 7.118210
-13.760876; 7.083034
-13.757876; 7.048575
-13.754875; 7.014816
-13.751875; 6.981743
-13.748875; 6.949341
-13.745875; 6.917598
-13.742874; 6.886499
-13.739874; 6.856030
-13.736874; 6.826181
-13.733873; 6.796938
-13.730873; 6.768290
-13.727873; 6.740225
-13.724872; 6.712732
-13.721872; 6.685801
-13.718872; 6.659421
-13.715872; 6.633581
-13.712871; 6.608273
-13.709871; 6.583487
-13.706871; 6.559213
-13.703870; 6.535443
-13.700870; 6.512168
-13.697870; 6.489379
-13.694869; 6.467069
-13.691869; 6.445230
-13.688869; 6.423854
-13.685869; 6.402934
-13.682868; 6.382463
-13.679868; 6.362433
-13.676868; 6.342838
-13.673867; 6.323672
-13.670867; 6.304927
-13.667867; 6.286599
-13.664866; 6.268681
-13.661866; 6.251167
-13.658866; 6.234052
-13.655866; 6.217330
-13.652865; 6.200996
-13.649865; 6.185044
-13.646865; 6.169471
-13.643864; 6.154272
-13.640864; 6.139441
-13.637864; 6.124974
-13.634863; 6.110867
-13.631863; 6.097115
-13.628863; 6.083715
-13.625863; 6.070663
-13.622862; 6.057954
-13.619862; 6.045586
-13.616862; 6.033554
-13.613861; 6.021856
-13.610861; 6.010487
-13.607861; 5.999445
-13.604860; 5.988726
-13.601860; 5.978328
-13.598860; 5.968248
-13.595860; 5.958482
-13.592859; 5.949029
-13.589859; 5.939885
-13.586859; 5.931049
-13.583858; 5.922517
-13.580858; 5.914288
-13.577858; 5.906359
-13.574857; 5.898729
-13.571857; 5.891394
-13.568857; 5.884354
-13.565857; 5.877606
-13.562856; 5.871149
-13.559856; 5.864981
-13.556856; 5.859101
-13.553855; 5.853506
-13.550855; 5.848196
-13.547855; 5.843169
-13.544854; 5.838423
-13.541854; 5.833959
-13.538854; 5.829774
-13.535854; 5.825868
-13.532853; 5.822239
-13.529853; 5.818886
-13.526853; 5.815810
-13.523852; 5.813008
-13.520852; 5.810481
-13.517852; 5.808228
-13.514851; 5.806248
-13.511851; 5.804541
-13.508851; 5.803105
-13.505851; 5.801942
-13.502850; 5.801051
-13.499850; 5.800431
-13.496850; 5.800083
-13.493849; 5.800006
-13.490849; 5.800200
-13.487849; 5.800665
-13.484848; 5.801402
-13.481848; 5.802411
-13.478848; 5.803692
-13.475848; 5.805244
-13.472847; 5.807070
-13.469847; 5.809168
-13.466847; 5.811540
-13.463846; 5.814187
-13.460846; 5.817108
-13.457846; 5.820305
-13.454845; 5.823778
-13.451845; 5.827528
-13.448845; 5.831556
-13.445845; 5.835863
-13.442844; 5.840451
-13.439844; 5.845320
-13.436844; 5.850471
-13.433843; 5.855905
-13.430843; 5.861625
-13.427843; 5.867631
-13.424842; 5.873924
-13.421842; 5.880507
-13.418842; 5.887381
-13.415842; 5.894547
-13.412841; 5.902008
-13.409841; 5.909764
-13.406841; 5.917819
-13.403840; 5.926173
-13.400840; 5.934829
-13.397840; 5.943790
-13.394839; 5.953056
-13.391839; 5.962631
-13.388839; 5.972516
-13.385839; 5.982715
-13.382838; 5.993229
-13.379838; 6.004062
-13.376838; 6.015215
-13.373837; 6.026691
-13.370837; 6.038495
-13.367837; 6.050627
-13.364836; 6.063091
-13.361836; 6.075891
-13.358836; 6.089030
-13.355836; 6.102510
-13.352835; 6.116335
-13.349835; 6.130508
-13.346835; 6.145034
-13.343834; 6.159915
-13.340834; 6.175155
-13.337834; 6.190759
-13.334833; 6.206730
-13.331833; 6.223072
-13.328833; 6.239789
-13.325833; 6.256886
-13.322832; 6.274366
-13.319832; 6.292235
-13.316832; 6.310497
-13.313831; 6.329157
-13.310831; 6.348219
-13.307831; 6.367689
-13.304830; 6.387571
-13.301830; 6.407871
-13.298830; 6.428593
-13.295830; 6.449744
-13.292829; 6.471330
-13.289829; 6.493355
-13.286829; 6.515825
-13.283828; 6.538748
-13.280828; 6.562128
-13.277828; 6.585972
-13.274827; 6.610287
-13.271827; 6.635079
-13.268827; 6.660356
-13.265827; 6.686123
-13.262826; 6.712388
-13.259826; 6.739199
-13.256826; 6.766482
-13.253825; 6.794286
-13.250825; 6.822618
-13.247825; 6.851486
-13.244824; 6.880900
-13.241824; 6.910866
-13.238824; 6.941394
-13.235824; 6.972493
-13.232823; 7.004171
-13.229823; 7.036439
-13.226823; 7.069305
-13.223822; 7.102779
-13.220822; 7.136871
-13.217822; 7.171592
-13.214821; 7.206952
-13.211821; 7.242962
-13.208821; 7.279633
-13.205821; 7.316975
-13.202820; 7.355002
-13.199820; 7.393723
-13.196820; 7.433153
-13.193819; 7.473303
-13.190819; 7.514185
-13.187819; 7.555814
-13.184818; 7.598202
-13.181818; 7.641364
-13.178818; 7.685313
-13.175818; 7.730065
-13.172817; 7.775633
-13.169817; 7.822033
-13.166817; 7.869281
-13.163816; 7.917393
-13.160816; 7.966169
-13.157816; 8.016058
-13.154815; 8.066861
-13.151815; 8.118597
-13.148815; 8.171284
-13.145815; 8.224940
-13.142814; 8.279585
-13.139814; 8.335238
-13.136814; 8.391921
-13.133813; 8.449653
-13.130813; 8.508457
-13.127813; 8.568354
-13.124812; 8.629367
-13.121812; 8.691519
-13.118812; 8.754834
-13.115812; 8.819338
-13.112811; 8.885054
-13.109811; 8.952009
-13.106811; 9.020230
-13.103810; 9.089745
-13.100810; 9.160580
-13.097810; 9.232767
-13.094809; 9.306333
-13.091809; 9.381311
-13.088809; 9.457732
-13.085809; 9.535629
-13.082808; 9.615035
-13.079808; 9.695984
-13.076808; 9.778512
-13.073807; 9.862656
-13.070807; 9.948454
-13.067807; 10.035945
-13.064806; 10.125168
-13.061806; 10.216164
-13.058806; 10.308978
-13.055806; 10.403651
-13.052805; 10.500230
-13.049805; 10.598762
-13.046805; 10.699294
-13.043804; 10.801875
-13.040804; 10.906559
-13.037804; 11.013396
-13.034803; 11.122443
-13.031803; 11.233754
-13.028803; 11.347389
-13.025803; 11.463408
-13.022802; 11.581872
-13.019802; 11.702847
-13.016802; 11.826397
-13.013801; 11.952593
-12.146715; 11.978821
-12.143714; 11.814890
-12.140714; 11.654352
-12.137714; 11.497113
-12.134713; 11.343084
-12.131713; 11.192175
-12.128713; 11.044301
-12.125713; 10.899381
-12.122712; 10.757334
-12.119712; 10.618085
-12.116712; 10.481559
-12.113711; 10.347685
-12.110711; 10.216392
-12.107711; 10.087615
-12.104710; 9.961287
-12.101710; 9.837347
-12.098710; 9.715734
-12.095710; 9.596387
-12.092709; 9.479252
-12.089709; 9.364272
-12.086709; 9.251393
-12.083708; 9.140564
-12.080708; 9.031735
-12.077708; 8.924857
-12.074707; 8.819883
-12.071707; 8.716766
-12.068707; 8.615463
-12.065707; 8.515931
-12.062706; 8.418127
-12.059706; 8.322010
-12.056706; 8.227543
-12.053705; 8.134686
-12.050705; 8.043401
-12.047705; 7.953654
-12.044704; 7.865410
-12.041704; 7.778633
-12.038704; 7.693291
-12.035704; 7.609352
-12.032703; 7.526784
-12.029703; 7.445558
-12.026703; 7.365644
-12.023702; 7.287012
-12.020702; 7.209636
-12.017702; 7.133488
-12.014701; 7.058541
-12.011701; 6.984770
-12.008701; 6.912150
-12.005701; 6.840656
-12.002700; 6.770265
-11.999700; 6.700954
-11.996700; 6.632700
-11.993699; 6.565482
-11.990699; 6.499277
-11.987699; 6.434066
-11.984698; 6.369828
-11.981698; 6.306543
-11.978698; 6.244192
-11.975698; 6.182757
-11.972697; 6.122219
-11.969697; 6.062560
-11.966697; 6.003763
-11.963696; 5.945812
-11.960696; 5.888689
-11.957696; 5.832378
-11.954695; 5.776865
-11.951695; 5.722133
-11.948695; 5.668167
-11.945695; 5.614954
-11.942694; 5.562478
-11.939694; 5.510727
-11.936694; 5.459686
-11.933693; 5.409341
-11.930693; 5.359681
-11.927693; 5.310693
-11.924692; 5.262364
-11.921692; 5.214682
-11.918692; 5.167635
-11.915692; 5.121212
-11.912691; 5.075402
-11.909691; 5.030194
-11.906691; 4.985577
-11.903690; 4.941540
-11.900690; 4.898074
-11.897690; 4.855168
-11.894689; 4.812813
-11.891689; 4.770998
-11.888689; 4.729715
-11.885689; 4.688954
-11.882688; 4.648707
-11.879688; 4.608965
-11.876688; 4.569718
-11.873687; 4.530960
-11.870687; 4.492681
-11.867687; 4.454873
-11.864686; 4.417529
-11.861686; 4.380642
-11.858686; 4.344202
-11.855686; 4.308204
-11.852685; 4.272640
-11.849685; 4.237502
-11.846685; 4.202784
-11.843684; 4.168480
-11.840684; 4.134582
-11.837684; 4.101084
-11.834683; 4.067980
-11.831683; 4.035263
-11.828683; 4.002928
-11.825683; 3.970968
-11.822682; 3.939378
-11.819682; 3.908151
-11.816682; 3.877282
-11.813681; 3.846767
-11.810681; 3.816598
-11.807681; 3.786771
-11.804680; 3.757281
-11.801680; 3.728123
-11.798680; 3.699292
-11.795680; 3.670782
-11.792679; 3.642589
-11.789679; 3.614665
-11.786679; 3.587093
-11.783678; 3.559825
-11.780678; 3.532854
-11.777678; 3.506179
-11.774677; 3.479793
-11.771677; 3.453693
-11.768677; 3.427875
-11.765677; 3.402335
-11.762676; 3.377069
-11.759676; 3.352072
-11.756676; 3.327342
-11.753675; 3.302874
-11.750675; 3.278665
-11.747675; 3.254710
-11.744674; 3.231008
-11.741674; 3.207553
-11.738674; 3.184344
-11.735674; 3.161375
-11.732673; 3.138645
-11.729673; 3.116149
-11.726673; 3.093885
-11.723672; 3.071850
-11.720672; 3.050040
-11.717672; 3.028452
-11.714671; 3.007084
-11.711671; 2.985933
-11.708671; 2.964995
-11.705671; 2.944269
-11.702670; 2.923751
-11.699670; 2.903438
-11.696670; 2.883328
-11.693669; 2.863418
-11.690669; 2.843706
-11.687669; 2.824238
-11.684668; 2.804913
-11.681668; 2.785778
-11.678668; 2.766831
-11.675668; 2.748070
-11.672667; 2.729491
-11.669667; 2.711094
-11.666667; 2.692876
-11.663666; 2.674834
-11.660666; 2.656967
-11.657666; 2.639272
-11.654665; 2.621747
-11.651665; 2.604390
-11.648665; 2.587199
-11.645665; 2.570172
-11.642664; 2.553308
-11.639664; 2.536604
-11.636664; 2.520058
-11.633663; 2.503668
-11.630663; 2.487433
-11.627663; 2.471351
-11.624662; 2.455421
-11.621662; 2.439639
-11.618662; 2.424005
-11.615662; 2.408517
-11.612661; 2.393173
-11.609661; 2.377972
-11.606661; 2.362912
-11.603660; 2.347992
-11.600660; 2.333209
-11.597660; 2.318563
-11.594659; 2.304051
-11.591659; 2.289673
-11.588659; 2.275427
-11.585659; 2.261311
-11.582658; 2.247324
-11.579658; 2.233465
-11.576658; 2.219732
-11.573657; 2.206124
-11.570657; 2.192639
-11.567657; 2.179277
-11.564656; 2.166036
-11.561656; 2.152914
-11.558656; 2.139911
-11.555656; 2.127025
-11.552655; 2.114256
-11.549655; 2.101600
-11.546655; 2.089059
-11.543654; 2.076630
-11.540654; 2.064312
-11.537654; 2.052105
-11.534653; 2.040006
-11.531653; 2.028016
-11.528653; 2.016132
-11.525653; 2.004354
-11.522652; 1.992681
-11.519652; 1.981112
-11.516652; 1.969646
-11.513651; 1.958281
-11.510651; 1.947017
-11.507651; 1.935853
-11.504650; 1.924787
-11.501650; 1.913820
-11.498650; 1.902949
-11.495650; 1.892175
-11.492649; 1.881495
-11.489649; 1.870910
-11.486649; 1.860418
-11.483648; 1.850019
-11.480648; 1.839711
-11.477648; 1.829494
-11.474647; 1.819367
-11.471647; 1.809329
-11.468647; 1.799379
-11.465647; 1.789517
-11.462646; 1.779742
-11.459646; 1.770053
-11.456646; 1.760449
-11.453645; 1.750929
-11.450645; 1.741493
-11.447645; 1.732140
-11.444644; 1.722870
-11.441644; 1.713681
-11.438644; 1.704573
-11.435644; 1.695545
-11.432643; 1.686596
-11.429643; 1.677727
-11.426643; 1.668935
-11.423642; 1.660221
-11.420642; 1.651584
-11.417642; 1.643023
-11.414641; 1.634538
-11.411641; 1.626127
-11.408641; 1.617791
-11.405641; 1.609529
-11.402640; 1.601340
-11.399640; 1.593223
-11.396640; 1.585179
-11.393639; 1.577206
-11.390639; 1.569304
-11.387639; 1.561472
-11.384638; 1.553710
-11.381638; 1.546017
-11.378638; 1.538393
-11.375638; 1.530837
-11.372637; 1.523348
-11.369637; 1.515927
-11.366637; 1.508572
-11.363636; 1.501284
-11.360636; 1.494061
-11.357636; 1.486903
-11.354635; 1.479810
-11.351635; 1.472782
-11.348635; 1.465817
-11.345635; 1.458915
-11.342634; 1.452076
-11.339634; 1.445299
-11.336634; 1.438585
-11.333633; 1.431931
-11.330633; 1.425339
-11.327633; 1.418808
-11.324632; 1.412337
-11.321632; 1.405925
-11.318632; 1.399573
-11.315632; 1.393280
-11.312631; 1.387045
-11.309631; 1.380869
-11.306631; 1.374751
-11.303630; 1.368690
-11.300630; 1.362686
-11.297630; 1.356738
-11.294629; 1.350847
-11.291629; 1.345012
-11.288629; 1.339233
-11.285629; 1.333508
-11.282628; 1.327839
-11.279628; 1.322224
-11.276628; 1.316664
-11.273627; 1.311157
-11.270627; 1.305703
-11.267627; 1.300303
-11.264626; 1.294956
-11.261626; 1.289662
-11.258626; 1.284419
-11.255626; 1.279229
-11.252625; 1.274090
-11.249625; 1.269002
-11.246625; 1.263966
-11.243624; 1.258980
-11.240624; 1.254044
-11.237624; 1.249159
-11.234623; 1.244324
-11.231623; 1.239538
-11.228623; 1.234801
-11.225623; 1.230114
-11.222622; 1.225475
-11.219622; 1.220885
-11.216622; 1.216343
-11.213621; 1.211849
-11.210621; 1.207403
-11.207621; 1.203004
-11.204620; 1.198652
-11.201620; 1.194347
-11.198620; 1.190090
-11.195620; 1.185878
-11.192619; 1.181713
-11.189619; 1.177594
-11.186619; 1.173520
-11.183618; 1.169492
-11.180618; 1.165510
-11.177618; 1.161572
-11.174617; 1.157680
-11.171617; 1.153832
-11.168617; 1.150028
-11.165617; 1.146269
-11.162616; 1.142554
-11.159616; 1.138882
-11.156616; 1.135255
-11.153615; 1.131670
-11.150615; 1.128129
-11.147615; 1.124631
-11.144614; 1.121176
-11.141614; 1.117764
-11.138614; 1.114394
-11.135614; 1.111066
-11.132613; 1.107780
-11.129613; 1.104537
-11.126613; 1.101335
-11.123612; 1.098174
-11.120612; 1.095055
-11.117612; 1.091977
-11.114611; 1.088941
-11.111611; 1.085945
-11.108611; 1.082990
-11.105611; 1.080075
-11.102610; 1.077201
-11.099610; 1.074367
-11.096610; 1.071574
-11.093609; 1.068820
-11.090609; 1.066106
-11.087609; 1.063432
-11.084608; 1.060797
-11.081608; 1.058202
-11.078608; 1.055645
-11.075608; 1.053128
-11.072607; 1.050650
-11.069607; 1.048211
-11.066607; 1.045810
-11.063606; 1.043448
-11.060606; 1.041124
-11.057606; 1.038838
-11.054605; 1.036605
-11.051605; 1.034395
-11.048605; 1.032224
-11.045605; 1.030090
-11.042604; 1.027993
-11.039604; 1.025934
-11.036604; 1.023912
-11.033603; 1.021928
-11.030603; 1.019980
-11.027603; 1.018070
-11.024602; 1.016195
-11.021602; 1.014358
-11.018602; 1.012556
-11.015602; 1.010789
-11.012601; 1.009058
-11.009601; 1.007360
-11.006601; 1.005693
-11.003600; 1.004050
-11.000600; 1.002411
-10.997600; 1.000631
-10.994599; 1.000360
-10.991599; 0.998257
-10.988599; 0.996734
-10.985599; 0.995300
-10.982598; 0.993918
-10.979598; 0.992579
-10.976598; 0.991279
-10.973597; 0.990016
-10.970597; 0.988791
-10.967597; 0.987602
-10.964596; 0.986448
-10.961596; 0.985331
-10.958596; 0.984249
-10.955596; 0.983202
-10.952595; 0.981962
-10.949595; 0.981001
-10.946595; 0.980074
-10.943594; 0.979179
-10.940594; 0.978319
-10.937594; 0.977492
-10.934593; 0.976698
-10.931593; 0.975939
-10.928593; 0.975213
-10.925593; 0.974521
-10.922592; 0.973863
-10.919592; 0.973238
-10.916592; 0.972648
-10.913591; 0.972092
-10.910591; 0.971569
-10.907591; 0.971080
-10.904590; 0.970625
-10.901590; 0.970204
-10.898590; 0.969817
-10.895590; 0.969464
-10.892589; 0.969144
-10.889589; 0.968858
-10.886589; 0.968605
-10.883588; 0.968387
-10.880588; 0.968202
-10.877588; 0.968051
-10.874587; 0.967933
-10.871587; 0.967849
-10.868587; 0.967798
-10.865587; 0.967781
-10.862586; 0.967798
-10.859586; 0.967848
-10.856586; 0.967931
-10.853585; 0.968048
-10.850585; 0.968199
-10.847585; 0.968382
-10.844584; 0.968600
-10.841584; 0.968851
-10.838584; 0.969135
-10.835584; 0.969452
-10.832583; 0.969803
-10.829583; 0.970187
-10.826583; 0.970605
-10.823582; 0.971056
-10.820582; 0.971540
-10.817582; 0.972058
-10.814581; 0.972609
-10.811581; 0.973194
-10.808581; 0.973812
-10.805581; 0.974463
-10.802580; 0.975147
-10.799580; 0.975865
-10.796580; 0.976616
-10.793579; 0.977401
-10.790579; 0.978219
-10.787579; 0.979070
-10.784578; 0.979955
-10.781578; 0.980873
-10.778578; 0.981824
-10.775578; 0.982809
-10.772577; 0.983828
-10.769577; 0.984880
-10.766577; 0.985965
-10.763576; 0.987084
-10.760576; 0.988236
-10.757576; 0.989422
-10.754575; 0.990642
-10.751575; 0.991895
-10.748575; 0.993182
-10.745575; 0.994502
-10.742574; 0.995856
-10.739574; 0.997244
-10.736574; 0.998665
-10.733573; 1.000121
-10.730573; 1.001610
-10.727573; 1.003133
-10.724572; 1.004689
-10.721572; 1.006280
-10.718572; 1.007905
-10.715572; 1.009563
-10.712571; 1.011256
-10.709571; 1.012983
-10.706571; 1.014744
-10.703570; 1.016539
-10.700570; 1.018368
-10.697570; 1.020232
-10.694569; 1.022130
-10.691569; 1.024062
-10.688569; 1.026029
-10.685569; 1.028030
-10.682568; 1.030066
-10.679568; 1.032136
-10.676568; 1.034241
-10.673567; 1.036381
-10.670567; 1.038556
-10.667567; 1.040765
-10.664566; 1.043010
-10.661566; 1.045289
-10.658566; 1.047604
-10.655566; 1.049953
-10.652565; 1.052338
-10.649565; 1.054759
-10.646565; 1.057214
-10.643564; 1.059705
-10.640564; 1.062232
-10.637564; 1.064794
-10.634563; 1.067392
-10.631563; 1.070026
-10.628563; 1.072696
-10.625563; 1.075401
-10.622562; 1.078143
-10.619562; 1.080921
-10.616562; 1.083735
-10.613561; 1.086585
-10.610561; 1.089472
-10.607561; 1.092396
-10.604560; 1.095356
-10.601560; 1.098353
-10.598560; 1.101386
-10.595560; 1.104457
-10.592559; 1.107565
-10.589559; 1.110710
-10.586559; 1.113892
-10.583558; 1.117112
-10.580558; 1.120369
-10.577558; 1.123664
-10.574557; 1.126997
-10.571557; 1.130368
-10.568557; 1.133776
-10.565557; 1.137223
-10.562556; 1.140709
-10.559556; 1.144232
-10.556556; 1.147795
-10.553555; 1.151396
-10.550555; 1.155036
-10.547555; 1.158714
-10.544554; 1.162433
-10.541554; 1.166190
-10.538554; 1.169987
-10.535554; 1.173823
-10.532553; 1.177699
-10.529553; 1.181615
-10.526553; 1.185571
-10.523552; 1.189568
-10.520552; 1.193605
-10.517552; 1.197682
-10.514551; 1.201800
-10.511551; 1.205959
-10.508551; 1.210159
-10.505551; 1.214401
-10.502550; 1.218684
-10.499550; 1.223008
-10.496550; 1.227374
-10.493549; 1.231783
-10.490549; 1.236233
-10.487549; 1.240726
-10.484548; 1.245262
-10.481548; 1.249840
-10.478548; 1.254462
-10.475548; 1.259126
-10.472547; 1.263834
-10.469547; 1.268586
-10.466547; 1.273381
-10.463546; 1.278221
-10.460546; 1.283105
-10.457546; 1.288033
-10.454545; 1.293007
-10.451545; 1.298025
-10.448545; 1.303088
-10.445545; 1.308197
-10.442544; 1.313352
-10.439544; 1.318553
-10.436544; 1.323800
-10.433543; 1.329093
-10.430543; 1.334433
-10.427543; 1.339820
-10.424542; 1.345255
-10.421542; 1.350737
-10.418542; 1.356266
-10.415542; 1.361844
-10.412541; 1.367470
-10.409541; 1.373145
-10.406541; 1.378869
-10.403540; 1.384642
-10.400540; 1.390465
-10.397540; 1.396338
-10.394539; 1.402260
-10.391539; 1.408233
-10.388539; 1.414257
-10.385539; 1.420333
-10.382538; 1.426459
-10.379538; 1.432638
-10.376538; 1.438868
-10.373537; 1.445151
-10.370537; 1.451487
-10.367537; 1.457876
-10.364536; 1.464319
-10.361536; 1.470815
-10.358536; 1.477366
-10.355536; 1.483971
-10.352535; 1.490631
-10.349535; 1.497347
-10.346535; 1.504119
-10.343534; 1.510947
-10.340534; 1.517831
-10.337534; 1.524772
-10.334533; 1.531771
-10.331533; 1.538828
-10.328533; 1.545943
-10.325533; 1.553116
-10.322532; 1.560343
-10.319532; 1.567635
-10.316532; 1.574987
-10.313531; 1.582400
-10.310531; 1.589874
-10.307531; 1.597410
-10.304530; 1.605007
-10.301530; 1.612667
-10.298530; 1.620390
-10.295530; 1.628176
